timestamp,tick,last_digit,volatility,trend,volatility_measure
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,2,2,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,3,3,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,8,8,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,4,4,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
2024-08-14 15:58:17.320143,9,9,3,1,8
2024-08-14 15:58:17.320143,1,1,3,1,8
2024-08-14 15:58:17.320143,5,5,3,1,8
2024-08-14 15:58:17.320143,6,6,3,1,8
2024-08-14 15:58:17.320143,7,7,3,1,8
